Timestamp,Ekip ,M1_old,M1_new,Capacity_M1,M2_old,M2_new,Capacity_M2,M3_old,M3_new,Capacity_M3,M4_old,M4_new,Capacity_M4,M5_old,M5_new,Capacity_M5,M6_old,M6_new,Capacity_M6,S?n l??ng,Plan,humidity (%),BDMT,year,month,day,hour,shift
2023-05-30 05:52:54,E2,39987.88,40015.25,27.37,43953.95,43974.83,20.88,51403.4,51429.38,25.98,52008.5,52023.6,15.1,39551.03,39551.03,0.0,39795.52,39821.53,26.01,115.34,113.85,0.082,105.88212,2023.0,5.0,30.0,5.0,Shift 3
2023-05-30 13:40:33,E3,40015.25,40042.9,27.65,43974.83,43982.98,8.15,51429.38,51456.28,26.9,52023.6,52028.7,5.1,39551.03,39551.03,0.0,39821.53,39844.11,22.58,90.38,113.85,0.082,82.96884,2023.0,5.0,30.0,13.0,Shift 1
2023-05-30 21:47:47,E1,40042.9,40056.62,13.72,43982.98,43997.14,14.16,51456.28,51467.78,11.5,52028.7,52045.8,17.1,39551.03,39551.03,0.0,39844.11,39858.9,14.79,71.27,113.85,0.082,65.42586,2023.0,5.0,30.0,21.0,Shift 2
2023-05-31 05:36:36,E2,40056.62,40081.96,25.34,43997.14,44022.2,25.06,51467.78,51491.59,23.81,52045.8,52065.6,19.8,39551.03,39551.03,0.0,39858.9,39880.12,21.22,115.23,113.85,0.087225,105.1790632,2023.0,5.0,31.0,5.0,Shift 3
2023-05-31 13:21:45,E1,40081.96,40107.61,25.65,44022.2,44045.67,23.47,51491.59,51514.34,22.75,52065.6,52089.27,23.67,39551.03,39551.03,0.0,39880.12,39900.83,20.71,116.25,113.85,0.087225,106.1100938,2023.0,5.0,31.0,13.0,Shift 1
2023-05-31 21:51:59,E2,40107.61,40132.59,24.98,44045.67,44074.76,29.09,51514.34,51540.89,26.55,52089.27,52116.4,27.13,39551.03,39551.03,0.0,39900.83,39910.51,9.68,117.43,113.85,0.087225,107.1871683,2023.0,5.0,31.0,21.0,Shift 2
2023-06-01 05:32:22,E3,40132.59,40140.86,8.27,44074.76,44106.41,31.65,51540.89,51570.76,29.87,52116.4,52145.6,29.2,39551.03,39551.03,0.0,39910.51,39930.76,20.25,119.24,99.0,0.0764625,110.1226115,2023.0,6.0,1.0,5.0,Shift 3
2023-06-01 13:53:42,E1,40140.86,40170.86,30.0,44106.41,44118.92,12.51,51570.76,51589.61,18.85,52145.6,52174.7,29.1,39551.03,39551.03,0.0,39930.76,39959.91,29.15,119.61,99.0,0.0764625,110.4643204,2023.0,6.0,1.0,13.0,Shift 1
2023-06-01 21:52:51,E2,40170.86,40196.43,25.57,44118.92,44118.92,0.0,51589.61,51616.03,26.42,52174.7,52183,8.3,39551.03,39551.03,0.0,39959.91,39980.14,20.23,80.52,99.0,0.0764625,74.3632395,2023.0,6.0,1.0,21.0,Shift 2
2023-06-02 05:23:19,E3,40196.43,40219.59,23.16,44118.92,44118.92,0.0,51616.03,51639.81,23.78,52183,52207.57,24.57,39551.03,39551.03,0.0,39980.14,39997.28,17.14,88.65,66.0,0.0792,81.62892,2023.0,6.0,2.0,5.0,Shift 3
2023-06-02 21:42:00,E3,40219.59,40231.2,11.61,44118.92,44118.92,0.0,51639.81,51652.72,12.91,52207.57,52218.4,10.83,39551.03,39551.03,0.0,39997.28,40007.46,10.18,45.53,66.0,0.0792,41.924024,2023.0,6.0,2.0,21.0,Shift 2
2023-06-03 05:45:00,E1,40231.2,40248.55,17.35,44118.92,44118.92,0.0,51652.72,51670.99,18.27,52218.4,52240,21.6,39551.03,39551.03,0.0,40007.46,40030,22.54,79.76,76.725,0.082075,73.213698,2023.0,6.0,3.0,5.0,Shift 3
2023-06-03 13:51:53,E2,40248.55,40270.53,21.98,44118.92,44118.92,0.0,51670.99,51691.48,20.49,52240,52262.9,22.9,39551.03,39551.03,0.0,40030,40046.89,16.89,82.26,76.725,0.082075,75.5085105,2023.0,6.0,3.0,13.0,Shift 1
2023-06-03 21:46:07,E3,40270.53,40291.69,21.16,44118.92,44118.92,0.0,51691.48,51716.85,25.37,52262.9,52288,25.1,39551.03,39551.03,0.0,40046.89,40055.89,9.0,80.63,76.725,0.082075,74.01229275,2023.0,6.0,3.0,21.0,Shift 2
2023-06-04 05:48:33,E1,40291.69,40300.47,8.78,44118.92,44118.92,0.0,51716.85,51741.89,25.04,52288,52312.1,24.1,39551.03,39551.03,0.0,40055.89,40080.85,24.96,82.88,76.725,0.076263636,76.55926982,2023.0,6.0,4.0,5.0,Shift 3
2023-06-04 13:50:47,E3,40300.47,40305.24,4.77,44118.92,44118.92,0.0,51741.89,51768.25,26.36,52312.1,52338,25.9,39551.03,39551.03,0.0,40080.85,40104.53,23.68,80.71,76.725,0.076263636,74.55476191,2023.0,6.0,4.0,13.0,Shift 1
2023-06-04 21:52:29,E1,40305.24,40305.24,0.0,44118.92,44118.92,0.0,51768.25,51792.66,24.41,52338,52366,28.0,39551.03,39551.03,0.0,40104.53,40123,18.47,70.88,76.725,0.076263636,65.47443345,2023.0,6.0,4.0,21.0,Shift 2
2023-06-06 05:52:07,E2,40305.24,40318.33,13.09,44118.92,44118.92,0.0,51792.66,51816.6,23.94,52366,52390.3,24.3,39551.03,39551.03,0.0,40123,40146.43,23.43,84.76,76.725,0.086033333,77.46781467,2023.0,6.0,6.0,5.0,Shift 3
2023-06-06 13:41:41,E1,40318.33,40333.99,15.66,44118.92,44118.92,0.0,51816.6,51843.92,27.32,52390.3,52419.2,28.9,39551.03,39551.03,0.0,40146.43,40174.83,28.4,100.28,76.725,0.086033333,91.65257733,2023.0,6.0,6.0,13.0,Shift 1
2023-06-06 21:08:18,E2,40333.99,40359.78,25.79,44118.92,44118.92,0.0,51843.92,51871.16,27.24,52419.2,52446.8,27.6,39551.03,39551.03,0.0,40174.83,40197.83,23.0,103.63,76.725,0.086033333,94.71436567,2023.0,6.0,6.0,21.0,Shift 2
2023-06-07 05:28:22,E3,40359.78,40371.74,11.96,44118.92,44118.92,0.0,51871.16,51902.89,31.73,52446.8,52473.21,26.41,39551.03,39551.03,0.0,40197.83,40211.25,13.42,83.52,86.625,0.0786375,76.952196,2023.0,6.0,7.0,5.0,Shift 3
2023-06-07 13:57:38,E1,40371.74,40390.43,18.69,44118.92,44118.92,0.0,51902.89,51912.62,9.73,52473.21,52503.4,30.19,39551.03,39551.03,0.0,40211.25,40239.68,28.43,87.04,86.625,0.0786375,80.195392,2023.0,6.0,7.0,13.0,Shift 1
2023-06-07 21:55:53,E2,40390.43,40412.43,22.0,44118.92,44118.92,0.0,51912.62,51935.93,23.31,52503.4,52533.9,30.5,39551.03,39551.03,0.0,40239.68,40264.23,24.55,100.36,86.625,0.0786375,92.4679405,2023.0,6.0,7.0,21.0,Shift 2
2023-06-08 05:43:12,E3,40412.43,40421.67,9.24,44118.92,44118.92,0.0,51935.93,51959.47,23.54,52533.9,52561.02,27.12,39551.03,39551.03,0.0,40264.23,40292.35,28.12,88.02,86.625,0.089957143,80.10197229,2023.0,6.0,8.0,5.0,Shift 3
2023-06-08 13:57:46,E2,40421.67,40431.67,10.0,44118.92,44118.92,0.0,51959.47,51982.46,22.99,52561.02,52589.6,28.58,39551.03,39551.03,0.0,40292.35,40320.87,28.52,90.09,86.625,0.089957143,81.985761,2023.0,6.0,8.0,13.0,Shift 1
2023-06-08 21:46:56,E3,40431.67,40444.04,12.37,44118.92,44118.92,0.0,51982.46,52006.05,23.59,52589.6,52618.3,28.7,39551.03,39551.03,0.0,40320.87,40349.03,28.16,92.82,86.625,0.089957143,84.470178,2023.0,6.0,8.0,21.0,Shift 2
2023-06-09 05:53:01,E1,40444.04,40461.54,17.5,44118.92,44118.92,0.0,52006.05,52033.25,27.2,52618.3,52645.2,26.9,39551.03,39551.03,0.0,40349.03,40375.82,26.79,98.39,44.0,0.085233333,90.00389233,2023.0,6.0,9.0,5.0,Shift 3
2023-06-09 13:48:11,E2,40461.54,40486.59,25.05,44118.92,44118.92,0.0,52033.25,52057.38,24.13,52645.2,52673.2,28.0,39551.03,39551.03,0.0,40375.82,40403.85,28.03,105.21,44.0,0.085233333,96.242601,2023.0,6.0,9.0,13.0,Shift 1
2023-06-09 21:54:58,E3,40486.59,40511.77,25.18,44118.92,44133.48,14.56,52057.38,52082.73,25.35,52673.2,52697.2,24.0,39551.03,39551.03,0.0,40403.85,40419.47,15.62,104.71,44.0,0.085233333,95.78521767,2023.0,6.0,9.0,21.0,Shift 2
2023-06-10 05:45:19,E1,40511.77,40536.99,25.22,44133.48,44155.91,22.43,52082.73,52109.87,27.14,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40419.47,40448.22,28.75,103.54,99.0,0.0782,95.443172,2023.0,6.0,10.0,5.0,Shift 3
2023-06-10 13:25:56,E3,40536.99,40560.21,23.22,44155.91,44179.2,23.29,52109.87,52136.76,26.89,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40448.22,40477.11,28.89,102.29,99.0,0.0782,94.290922,2023.0,6.0,10.0,13.0,Shift 1
2023-06-10 21:49:35,E1,40560.21,40586.24,26.03,44179.2,44206.24,27.04,52136.76,52163.06,26.3,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40477.11,40503.39,26.28,105.65,99.0,0.0782,97.38817,2023.0,6.0,10.0,21.0,Shift 2
2023-06-11 05:46:10,E2,40586.24,40611.07,24.83,44206.24,44231.46,25.22,52163.06,52189.79,26.73,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40503.39,40534.38,30.99,107.77,99.0,0.089233333,98.15332367,2023.0,6.0,11.0,5.0,Shift 3
2023-06-11 13:33:54,E3,40611.07,40636.26,25.19,44231.46,44256.72,25.26,52189.79,52217.1,27.31,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40534.38,40562.79,28.41,106.17,99.0,0.089233333,96.696097,2023.0,6.0,11.0,13.0,Shift 1
2023-06-11 21:38:30,E1,40636.26,40664.22,27.96,44256.72,44285.01,28.29,52217.1,52244.13,27.03,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40562.79,40586.83,24.04,107.32,99.0,0.089233333,97.74347867,2023.0,6.0,11.0,21.0,Shift 2
2023-06-12 05:40:28,E2,40664.22,40691.12,26.9,44285.01,44314.81,29.8,52244.13,52272.17,28.04,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40586.83,40610.36,23.53,108.27,99.0,0.09536,97.9453728,2023.0,6.0,12.0,5.0,Shift 3
2023-06-12 13:44:11,E3,40691.12,40718.1,26.98,44314.81,44342.1,27.29,52272.17,52299.9,27.73,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40610.36,40637.43,27.07,109.07,99.0,0.09536,98.6690848,2023.0,6.0,12.0,13.0,Shift 1
2023-06-12 21:50:29,E2,40718.1,40744.39,26.29,44342.1,44370.33,28.23,52299.9,52329.25,29.35,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40637.43,40659.45,22.02,105.89,99.0,0.09536,95.7923296,2023.0,6.0,12.0,21.0,Shift 2
2023-06-13 05:57:18,E2,40744.39,40776.56,32.17,44370.33,44399.57,29.24,52329.25,52358.48,29.23,52697.2,52697.2,0.0,39551.03,39551.03,0.0,40659.45,40674.26,14.81,105.45,106.425,0.088966667,96.068465,2023.0,6.0,13.0,5.0,Shift 3
2023-06-13 13:49:47,E3,40776.56,40804.82,28.26,44399.57,44408.89,9.32,52358.48,52387.11,28.63,52697.2,52713.9,16.7,39551.03,39551.03,0.0,40674.26,40694.95,20.69,103.6,106.425,0.088966667,94.38305333,2023.0,6.0,13.0,13.0,Shift 1
2023-06-13 21:44:46,E2,40804.82,40834.26,29.44,44408.89,44408.89,0.0,52387.11,52415.1,27.99,52713.9,52740.9,27.0,39551.03,39551.03,0.0,40694.95,40717.9,22.95,107.38,106.425,0.088966667,97.82675933,2023.0,6.0,13.0,21.0,Shift 2
2023-06-14 05:58:44,E2,40834.26,40864.57,30.31,44408.89,44408.89,0.0,52415.1,52445.07,29.97,52740.9,52770.2,29.3,39551.03,39551.03,0.0,40717.9,40736.42,18.52,108.1,110.1375,0.0855,98.85745,2023.0,6.0,14.0,5.0,Shift 3
2023-06-14 13:41:05,E3,40864.57,40892.8,28.23,44408.89,44408.89,0.0,52445.07,52473.1,28.03,52770.2,52798.6,28.4,39551.03,39551.03,0.0,40736.42,40762.2,25.78,110.44,110.1375,0.0855,100.99738,2023.0,6.0,14.0,13.0,Shift 1
2023-06-14 21:54:12,E2,40892.8,40922.54,29.74,44408.89,44414.17,5.28,52473.1,52499.98,26.88,52798.6,52828.3,29.7,39551.03,39551.03,0.0,40762.2,40782.32,20.12,111.72,110.1375,0.0855,102.16794,2023.0,6.0,14.0,21.0,Shift 2
2023-06-15 04:57:05,E3,40922.54,40935.93,13.39,44414.17,44427.57,13.4,52499.98,52511.65,11.67,52828.3,52840.7,12.4,39551.03,39551.03,0.0,40782.32,40782.32,0.0,50.86,146.85,0.0906,46.252084,2023.0,6.0,15.0,4.0,Shift 3
2023-06-16 05:43:27,E3,40935.93,40935.93,0.0,44427.57,44432.12,4.55,52511.65,52517.15,5.5,52840.7,52844.89,4.19,39551.03,39551.03,0.0,40782.32,40782.32,0.0,14.24,110.1375,0.0939125,12.902686,2023.0,6.0,16.0,5.0,Shift 3
2023-06-16 13:51:08,E2,40935.93,40959.12,23.19,44432.12,44460.22,28.1,52517.15,52545.12,27.97,52844.89,52872.1,27.21,39551.03,39551.03,0.0,40782.32,40786.71,4.39,110.86,110.1375,0.0939125,100.4488603,2023.0,6.0,16.0,13.0,Shift 1
2023-06-16 21:42:14,E3,40959.12,40986.47,27.35,44460.22,44488.22,28.0,52545.12,52572.59,27.47,52872.1,52900.31,28.21,39551.03,39551.03,0.0,40786.71,40786.71,0.0,111.03,110.1375,0.0939125,100.6028951,2023.0,6.0,16.0,21.0,Shift 2
2023-06-17 05:48:51,E3,40986.47,41014.17,27.7,44488.22,44515.32,27.1,52572.59,52600.21,27.62,52900.31,52928.17,27.86,39551.03,39551.03,0.0,40786.71,40786.71,0.0,110.28,110.1375,0.09245,100.084614,2023.0,6.0,17.0,5.0,Shift 3
2023-06-17 13:35:02,E2,41014.17,41042.34,28.17,44515.32,44544.94,29.62,52600.21,52622.16,21.95,52928.17,52945.6,17.43,39551.03,39551.03,0.0,40786.71,40801.16,14.45,111.62,110.1375,0.09245,101.300731,2023.0,6.0,17.0,13.0,Shift 1
2023-06-17 21:52:32,E3,41042.34,41070.56,28.22,44544.94,44572.38,27.44,52622.16,52622.16,0.0,52945.6,52973,27.4,39551.03,39551.03,0.0,40801.16,40828.89,27.73,110.79,110.1375,0.09245,100.5474645,2023.0,6.0,17.0,21.0,Shift 2
2023-06-18 05:38:00,E3,41070.56,41100.88,30.32,44572.38,44600.82,28.44,52622.16,52622.16,0.0,52973,53003.67,30.67,39551.03,39551.03,0.0,40828.89,40850.3,21.41,110.84,110.1375,0.0885,101.03066,2023.0,6.0,18.0,5.0,Shift 3
2023-06-18 13:56:19,E2,41100.88,41128.29,27.41,44600.82,44630.43,29.61,52622.16,52622.16,0.0,53003.67,53032.2,28.53,39551.03,39551.03,0.0,40850.3,40875.1,24.8,110.35,110.1375,0.0885,100.584025,2023.0,6.0,18.0,13.0,Shift 1
2023-06-18 21:30:38,E3,41128.29,41145.94,17.65,44630.43,44658.77,28.34,52622.16,52638.24,16.08,53032.2,53056.34,24.14,39551.03,39551.03,0.0,40875.1,40892.54,17.44,103.65,110.1375,0.0885,94.476975,2023.0,6.0,18.0,21.0,Shift 2
2023-06-19 05:43:04,E3,41145.94,41145.94,0.0,44658.77,44686.34,27.57,52638.24,52666.08,27.84,53056.34,53083.82,27.48,39551.03,39551.03,0.0,40892.54,40919.71,27.17,110.06,110.1375,0.083027273,100.9220184,2023.0,6.0,19.0,5.0,Shift 3
2023-06-19 13:51:25,E2,41145.94,41145.94,0.0,44686.34,44716.65,30.31,52666.08,52692.97,26.89,53083.82,53112.8,28.98,39551.03,39551.03,0.0,40919.71,40944.68,24.97,111.15,110.1375,0.083027273,101.9215186,2023.0,6.0,19.0,13.0,Shift 1
2023-06-19 21:44:33,E3,41145.94,41155.51,9.57,44716.65,44744.8,28.15,52692.97,52718.19,25.22,53112.8,53132.61,19.81,39551.03,39551.03,0.0,40944.68,40972.1,27.42,110.17,110.1375,0.083027273,101.0228854,2023.0,6.0,19.0,21.0,Shift 2
2023-06-20 05:43:08,E3,41155.51,41185.36,29.85,44744.8,44773.47,28.67,52718.19,52736.65,18.46,53132.61,53141.7,9.09,39551.03,39551.03,0.0,40972.1,40973.21,1.11,87.18,110.1375,0.090657143,79.27651029,2023.0,6.0,20.0,5.0,Shift 3
2023-06-20 13:44:26,E2,41185.36,41211.96,26.6,44773.47,44800.7,27.23,52736.65,52762.18,25.53,53141.7,53141.7,0.0,39551.03,39551.03,0.0,40973.21,40993.59,20.38,99.74,110.1375,0.090657143,90.69785657,2023.0,6.0,20.0,13.0,Shift 1
2023-06-20 21:37:28,E3,41211.96,41241.6,29.64,44800.7,44829.89,29.19,52762.18,52789.97,27.79,53141.7,53160.6,18.9,39551.03,39551.03,0.0,40993.59,40998.31,4.72,110.24,110.1375,0.090657143,100.2459566,2023.0,6.0,20.0,21.0,Shift 2
2023-06-21 05:42:32,E2,41241.6,41270.03,28.43,44829.89,44858.47,28.58,52789.97,52817.37,27.4,53160.6,53160.6,0.0,39551.03,39551.03,0.0,40998.31,41024.93,26.62,111.03,110.1375,0.0853,101.559141,2023.0,6.0,21.0,5.0,Shift 3
2023-06-21 13:21:01,E3,41270.03,41298.38,28.35,44858.47,44887.1,28.63,52817.37,52844.79,27.42,53160.6,53160.6,0.0,39551.03,39551.03,0.0,41024.93,41051.41,26.48,110.88,110.1375,0.0853,101.421936,2023.0,6.0,21.0,13.0,Shift 1
2023-06-21 21:59:41,E1,41298.38,41323.92,25.54,44887.1,44912.56,25.46,52844.79,52854.08,9.29,53160.6,53160.6,0.0,39551.03,39551.03,0.0,41051.41,41052.48,1.07,61.36,110.1375,0.0853,56.125992,2023.0,6.0,21.0,21.0,Shift 2
2023-06-22 09:40:52,E2,41323.92,41323.92,0.0,44912.56,44912.56,0.0,52854.08,52854.08,0.0,53160.6,53160.6,0.0,39551.03,39551.03,0.0,41052.48,41052.48,0.0,0.0,110.1375,0.0869,0.0,2023.0,6.0,22.0,9.0,Shift 3
2023-06-22 13:31:38,E1,41323.92,41352.5,28.58,44912.56,44940.93,28.37,52854.08,52857.89,3.81,53160.6,53181.3,20.7,39551.03,39551.03,0.0,41052.48,41081.27,28.79,110.25,110.1375,0.0869,100.669275,2023.0,6.0,22.0,13.0,Shift 1
2023-06-22 21:52:27,E1,41352.5,41382.05,29.55,44940.93,44967.58,26.65,52857.89,52876.26,18.37,53181.3,53202.4,21.1,39551.03,39551.03,0.0,41081.27,41096.81,15.54,111.21,110.1375,0.0869,101.545851,2023.0,6.0,22.0,21.0,Shift 2
2023-06-23 05:50:49,E2,41382.05,41408.18,26.13,44967.58,44993.52,25.94,52876.26,52892.74,16.48,53202.4,53220.2,17.8,39551.03,39551.03,0.0,41096.81,41116.97,20.16,106.51,88.11,0.0946,96.434154,2023.0,6.0,23.0,5.0,Shift 3
2023-06-23 21:53:43,E2,41408.18,41432.86,24.68,44993.52,45018.15,24.63,52892.74,52910.97,18.23,53220.2,53238.6,18.4,39551.03,39551.03,0.0,41116.97,41131.34,14.37,100.31,88.11,0.0946,90.820674,2023.0,6.0,23.0,21.0,Shift 2
2023-06-24 05:45:46,E3,41432.86,41460.35,27.49,45018.15,45045.46,27.31,52910.97,52932.87,21.9,53238.6,53259.7,21.1,39551.03,39551.03,0.0,41131.34,41143.82,12.48,110.28,110.1375,0.08538,100.8642936,2023.0,6.0,24.0,5.0,Shift 3
2023-06-24 13:55:53,E2,41460.35,41482.6,22.25,45045.46,45072,26.54,52932.87,52950.78,17.91,53259.7,53279.7,20.0,39551.03,39551.03,0.0,41143.82,41168.29,24.47,111.17,110.1375,0.08538,101.6783054,2023.0,6.0,24.0,13.0,Shift 1
2023-06-24 21:33:54,E3,41482.6,41512.36,29.76,45072,45099.71,27.71,52950.78,52970.88,20.1,53279.7,53300.7,21.0,39551.03,39551.03,0.0,41168.29,41179.86,11.57,110.14,110.1375,0.08538,100.7362468,2023.0,6.0,24.0,21.0,Shift 2
2023-06-25 05:44:10,E1,41512.36,41523.1,10.74,45099.71,45129.7,29.99,52970.88,52993.71,22.83,53300.7,53325,24.3,39551.03,39551.03,0.0,41179.86,41202.65,22.79,110.65,110.1375,0.0865,101.078775,2023.0,6.0,25.0,5.0,Shift 3
2023-06-25 13:22:55,E2,41523.1,41545.1,22.0,45129.7,45157.69,27.99,52993.71,53011.55,17.84,53325,53343.8,18.8,39551.03,39551.03,0.0,41202.65,41226.66,24.01,110.64,110.1375,0.0865,101.06964,2023.0,6.0,25.0,13.0,Shift 1
2023-06-25 21:42:38,E3,41545.1,41572.22,27.12,45157.69,45185.35,27.66,53011.55,53036.08,24.53,53343.8,53364.6,20.8,39551.03,39551.03,0.0,41226.66,41236.79,10.13,110.24,110.1375,0.0865,100.70424,2023.0,6.0,25.0,21.0,Shift 2
2023-06-26 05:51:33,E3,41572.22,41600.58,28.36,45185.35,45205.94,20.59,53036.08,53062.27,26.19,53364.6,53386.64,22.04,39551.03,39551.03,0.0,41236.79,41249.85,13.06,110.24,110.1375,0.0865,100.70424,2023.0,6.0,26.0,5.0,Shift 3
2023-06-26 13:54:22,E2,41600.58,41630.29,29.71,45205.94,45233.96,28.02,53062.27,53086.61,24.34,53386.64,53412.5,25.86,39551.03,39551.03,0.0,41249.85,41252.66,2.81,110.74,110.1375,0.0865,101.16099,2023.0,6.0,26.0,13.0,Shift 1
2023-06-26 21:39:35,E3,41630.29,41658.32,28.03,45233.96,45262.27,28.31,53086.61,53092.99,6.38,53412.5,53436.18,23.68,39551.03,39551.03,0.0,41252.66,41276.35,23.69,110.09,110.1375,0.0865,100.567215,2023.0,6.0,26.0,21.0,Shift 2
2023-06-27 06:09:19,E3,41658.32,41685.18,26.86,45262.27,45289.79,27.52,53092.99,53100.31,7.32,53436.18,53464.81,28.63,39551.03,39551.03,0.0,41276.35,41276.35,0.0,90.33,165.20625,0.0865,82.516455,2023.0,6.0,27.0,6.0,Shift 3
2023-06-27 21:52:43,E3,41685.18,41703.77,18.59,45289.79,45289.79,0.0,53100.31,53116.54,16.23,53464.81,53482.78,17.97,39551.03,39551.03,0.0,41276.35,41293.74,17.39,70.18,165.20625,0.0865,64.10943,2023.0,6.0,27.0,21.0,Shift 2
2023-06-28 05:47:37,E1,41703.77,41721.2,17.43,45289.79,45290.57,0.78,53116.54,53140.91,24.37,53482.78,53507,24.22,39551.03,39551.03,0.0,41293.74,41319.51,25.77,92.57,110.1375,0.0865,84.562695,2023.0,6.0,28.0,5.0,Shift 3
2023-06-28 13:57:12,E2,41721.2,41736.18,14.98,45290.57,45314.13,23.56,53140.91,53164.64,23.73,53507,53533.7,26.7,39551.03,39551.03,0.0,41319.51,41341.02,21.51,110.48,110.1375,0.0865,100.92348,2023.0,6.0,28.0,13.0,Shift 1
2023-06-28 21:37:26,E3,41736.18,41763.58,27.4,45314.13,45341.08,26.95,53164.64,53190.35,25.71,53533.7,53556.67,22.97,39551.03,39551.03,0.0,41341.02,41348.21,7.19,110.22,110.1375,0.0865,100.68597,2023.0,6.0,28.0,21.0,Shift 2
2023-06-29 05:36:04,E3,41763.58,41791.11,27.53,45341.08,45347.88,6.8,53190.35,53217.29,26.94,53556.67,53584.52,27.85,39551.03,39551.03,0.0,41348.21,41369.38,21.17,110.29,110.1375,0.0865,100.749915,2023.0,6.0,29.0,5.0,Shift 3
2023-06-29 13:50:47,E2,41791.11,41819.96,28.85,45347.88,45347.88,0.0,53217.29,53243.56,26.27,53584.52,53615.1,30.58,39551.03,39551.03,0.0,41369.38,41393.75,24.37,110.07,110.1375,0.0865,100.548945,2023.0,6.0,29.0,13.0,Shift 1
2023-06-29 21:34:06,E3,41819.96,41847.62,27.66,45347.88,45367.12,19.24,53243.56,53270.42,26.86,53615.1,53642,26.9,39551.03,39551.03,0.0,41393.75,41403.39,9.64,110.3,110.1375,0.0865,100.75905,2023.0,6.0,29.0,21.0,Shift 2
2023-06-30 05:52:41,E3,41847.62,41875.21,27.59,45367.12,45377.66,10.54,53270.42,53298.19,27.77,53642,53669.88,27.88,39551.03,39551.03,0.0,41403.39,41410.07,6.68,100.46,110.1375,0.0819,92.232326,2023.0,6.0,30.0,5.0,Shift 3
2023-06-30 13:36:56,E2,41875.21,41903.01,27.8,45377.66,45406.11,28.45,53298.19,53324.66,26.47,53669.88,53697,27.12,39551.03,39551.03,0.0,41410.07,41410.07,0.0,109.84,110.1375,0.0819,100.844104,2023.0,6.0,30.0,13.0,Shift 1
2023-06-30 21:38:31,E3,41903.01,41931.33,28.32,45406.11,45434.31,28.2,53324.66,53352.24,27.58,53697,53724.04,27.04,39551.03,39551.03,0.0,41410.07,41410.07,0.0,111.14,110.1375,0.0819,102.037634,2023.0,6.0,30.0,21.0,Shift 2
2023-07-01 05:57:29,E1,41931.33,41958.67,27.34,45434.31,45462.27,27.96,53352.24,53381.1,28.86,53724.04,53724.3,0.26,39551.03,39551.03,0.0,41410.07,41436.3,26.23,110.65,110.1375,0.080075,101.7897013,2023.0,7.0,1.0,5.0,Shift 3
2023-07-01 13:24:46,E3,41958.67,41986.9,28.23,45462.27,45477.3,15.03,53381.1,53396.84,15.74,53724.3,53747.5,23.2,39551.03,39551.03,0.0,41436.3,41464.7,28.4,110.6,110.1375,0.080075,101.743705,2023.0,7.0,1.0,13.0,Shift 1
2023-07-01 21:48:57,E1,41986.9,41997.64,10.74,45477.3,45487.66,10.36,53396.84,53396.84,0.0,53747.5,53753.9,6.4,39551.03,39551.03,0.0,41464.7,41468.88,4.18,31.68,110.1375,0.080075,29.143224,2023.0,7.0,1.0,21.0,Shift 2
2023-07-02 05:51:31,E2,41997.64,42026.33,28.69,45487.66,45516.49,28.83,53396.84,53427.86,31.02,53753.9,53775.5,21.6,39551.03,39551.03,0.0,41468.88,41468.88,0.0,110.14,110.1375,0.075066667,101.8721573,2023.0,7.0,2.0,5.0,Shift 3
2023-07-02 13:44:51,E3,42026.33,42055.02,28.69,45516.49,45545.14,28.65,53427.86,53445.08,17.22,53775.5,53801.84,26.34,39551.03,39551.03,0.0,41468.88,41478.16,9.28,110.18,110.1375,0.075066667,101.9091547,2023.0,7.0,2.0,13.0,Shift 1
2023-07-02 22:07:21,E1,42055.02,42083.53,28.51,45545.14,45572.97,27.83,53445.08,53471.17,26.09,53801.84,53829.8,27.96,39551.03,39551.03,0.0,41478.16,41478.16,0.0,110.39,110.1375,0.075066667,102.1033907,2023.0,7.0,2.0,22.0,Shift 2
2023-07-03 05:42:34,E1,42083.53,42112.24,28.71,45572.97,45601.68,28.71,53471.17,53498.5,27.33,53829.8,53855.2,25.4,39551.03,39551.03,0.0,41478.16,41478.16,0.0,110.15,110.1375,0.075066667,101.8814067,2023.0,7.0,3.0,5.0,Shift 3
2023-07-03 13:49:17,E3,42112.24,42116.87,4.63,45601.68,45629.39,27.71,53498.5,53526,27.5,53855.2,53879.34,24.14,39551.03,39551.03,0.0,41478.16,41504.22,26.06,110.04,110.1375,0.075066667,101.779664,2023.0,7.0,3.0,13.0,Shift 1
2023-07-03 21:48:24,E1,42116.87,42136.89,20.02,45629.39,45643.79,14.4,53526,53552.94,26.94,53879.34,53900.6,21.26,39551.03,39551.03,0.0,41504.22,41531.95,27.73,110.35,110.1375,0.075066667,102.0663933,2023.0,7.0,3.0,21.0,Shift 2
